CLIENTNUM,churn_flag,Months_Inactive_12_mon,Total_Trans_Amt,Total_Trans_Ct,Avg_Utilization_Ratio,Total_Relationship_Count,Contacts_Count_12_mon,Credit_Limit,Months_on_book,churn_probability,risk_decile,cluster_label
789193383,0,1,3495,70,0.64,3,5,2644.0,54,0.0013787262,3,Lower-risk active
712801758,0,1,3052,63,0.942,6,2,2673.0,27,0.019356465,7,Lower-risk active
719836083,0,4,1543,34,0.234,3,2,7477.0,36,0.3376754,9,Lower-risk active
718291233,0,1,4314,67,0.057,5,3,16227.0,33,0.0025923538,4,Lower-risk active
718682883,0,3,4478,76,0.128,3,1,19110.0,34,0.014286238,7,Lower-risk active
771503958,0,1,4089,72,0.423,5,3,2993.0,37,0.0007988544,1,Lower-risk active
771960708,0,2,3591,80,0.748,3,4,3290.0,40,0.0013361578,2,Lower-risk active
717427983,0,3,2682,64,0.217,4,4,11176.0,39,0.1641154,8,Lower-risk active
712737108,0,1,4221,75,0.0,4,2,21416.0,36,0.00072977174,1,Lower-risk active
771599283,0,2,1606,32,0.669,3,5,2492.0,41,0.012633695,6,Lower-risk active
717237708,0,3,3982,58,0.132,3,5,14265.0,38,0.016303135,7,Lower-risk active
710703708,0,3,2961,56,0.057,6,2,16985.0,35,0.23316772,8,Lower-risk active
712513458,0,1,3150,70,0.254,4,4,7469.0,38,0.0046695885,5,Lower-risk active
709690158,0,1,1470,33,0.548,6,2,4592.0,36,0.020103494,7,Lower-risk active
709959858,0,3,3825,63,0.0,6,4,4341.0,32,0.062038746,8,Lower-risk active
720683958,0,2,4077,67,0.0,6,2,34516.0,36,0.0044140574,5,Lower-risk active
780704358,0,3,4014,73,0.0,4,0,27710.0,23,0.0012378526,2,Lower-risk active
717843783,0,3,2338,71,0.118,4,2,13431.0,17,0.005120014,5,Lower-risk active
718318383,0,3,4251,69,0.567,6,4,2645.0,36,0.0031934893,4,Lower-risk active
708849858,0,1,3683,73,0.102,4,5,14028.0,35,0.0009542406,2,Lower-risk active
712652283,0,1,3030,74,0.022,4,3,34516.0,28,0.0030778737,4,Lower-risk active
793461933,0,2,2835,57,0.177,4,4,5699.0,31,0.07581864,8,Lower-risk active
720084183,0,2,3018,75,0.0,5,4,16284.0,34,0.021995056,7,Lower-risk active
767114958,0,2,3250,70,0.643,4,2,3226.0,56,0.004188365,5,Lower-risk active
709216533,0,3,3142,64,0.278,6,4,2803.0,36,0.016822698,7,Lower-risk active
720897783,0,2,2776,59,0.058,6,5,34516.0,30,0.069888726,8,Lower-risk active
773503308,0,5,4010,79,0.716,5,4,2192.0,53,0.0023257213,4,Lower-risk active
719963433,0,2,3676,77,0.234,3,2,8318.0,29,0.00042865562,1,Lower-risk active
708139833,1,2,2323,44,0.0,4,3,6391.0,30,0.9811514,10,Contacted but fragile
710664558,0,2,3927,73,0.2,5,4,4736.0,31,0.0025508287,4,Lower-risk active
713687508,0,2,3159,69,0.162,5,4,9944.0,49,0.003993054,5,Lower-risk active
816312633,0,3,2349,66,0.0,6,3,4717.0,47,0.26380515,9,Lower-risk active
712019883,0,3,3337,69,0.12,5,3,12778.0,34,0.0034003349,4,Lower-risk active
718216008,0,2,3275,60,0.127,5,3,16920.0,38,0.025540091,7,Lower-risk active
718345233,0,3,1904,41,0.777,6,3,3240.0,35,0.8434245,9,Dormant high-risk
771228183,0,1,3294,87,0.0,4,3,4704.0,17,0.0010644068,2,Lower-risk active
789430083,0,1,4470,83,0.095,6,2,14987.0,32,0.0002451866,1,Lower-risk active
779524833,0,3,3640,59,0.44,4,3,3554.0,34,0.02731102,7,Lower-risk active
823621083,0,3,3948,74,0.102,3,4,9227.0,42,0.002734083,4,Lower-risk active
715563558,0,3,2533,62,0.141,3,2,7522.0,40,0.0035285181,5,Lower-risk active
715424283,0,2,3059,50,0.0,5,2,1677.0,21,0.18692026,8,Lower-risk active
807209808,0,2,3739,68,0.703,6,2,2319.0,40,0.0019743594,3,Lower-risk active
716578158,0,2,3205,49,0.585,6,5,2722.0,29,0.018494125,7,Lower-risk active
708911508,0,3,3446,71,0.0,3,2,2046.0,39,0.015898608,7,Lower-risk active
717332733,0,2,2851,80,0.0,5,4,34516.0,37,0.060557883,8,Lower-risk active
710681808,0,3,2484,52,0.084,6,3,18531.0,42,0.24991527,8,Lower-risk active
708740808,0,3,2949,54,0.0,5,4,4112.0,36,0.48563048,9,Lower-risk active
711728208,0,1,4143,68,0.0,4,2,34516.0,34,0.004628226,5,Lower-risk active
720562008,0,3,2759,65,0.037,4,3,34516.0,22,0.008421721,6,Lower-risk active
709012083,0,3,2010,45,0.537,3,4,4683.0,28,0.44837153,9,Lower-risk active
771073908,0,1,1406,27,0.0,4,2,1438.3,48,0.055265732,8,Lower-risk active
718174908,0,3,1458,29,0.572,4,2,4224.0,36,0.011372078,6,Lower-risk active
709550958,0,1,2689,62,0.0,3,4,7133.0,32,0.17121367,8,Lower-risk active
720411183,0,1,3042,66,0.181,6,0,10253.0,22,0.00027083218,1,Lower-risk active
720776508,0,3,4248,65,0.0,4,2,4210.0,25,0.0019493809,3,Lower-risk active
755615208,0,3,4084,66,0.144,5,2,12630.0,42,0.01234565,6,Lower-risk active
708147108,0,1,2309,71,0.119,6,3,21084.0,36,0.002992614,4,Lower-risk active
827476983,1,5,1865,42,0.599,3,1,3639.0,52,0.92771906,9,Dormant high-risk
716682258,0,3,3650,62,0.05,4,5,31945.0,36,0.007195879,6,Lower-risk active
708563433,1,6,1616,32,0.081,3,3,5894.0,56,0.9374142,9,Dormant high-risk
772277508,0,2,3292,52,0.0,4,2,2209.0,54,0.03156307,7,Lower-risk active
712515558,0,2,2834,77,0.065,3,3,23447.0,26,0.0031254725,4,Lower-risk active
719342808,0,2,3750,76,0.165,4,3,4180.0,30,0.0017670459,3,Lower-risk active
788957358,0,3,4224,77,0.452,3,2,4930.0,39,0.0015484574,3,Lower-risk active
778386033,0,3,2068,34,0.512,6,4,3417.0,18,0.39123684,9,Lower-risk active
820060758,0,2,3651,59,0.411,4,4,4785.0,45,0.024826152,7,Lower-risk active
713271708,0,2,4454,74,0.0,5,2,12685.0,33,0.0050323685,5,Lower-risk active
720555483,0,3,4100,79,0.0,3,3,21374.0,35,0.0029231845,4,Lower-risk active
709405758,0,3,1965,49,0.637,4,2,1911.0,28,0.42643043,9,Lower-risk active
769463433,0,3,3593,71,0.0,6,2,8666.0,35,0.0066403165,6,Lower-risk active
786087633,0,1,1650,34,0.906,4,0,2759.0,54,0.0070709623,6,Lower-risk active
738627708,1,3,1838,42,0.0,5,4,5984.0,41,0.9468942,9,Dormant high-risk
719527833,0,3,3886,70,0.048,6,3,23000.0,36,0.0019368699,3,Lower-risk active
715921758,0,3,2882,68,0.0,5,2,1438.3,25,0.18921775,8,Lower-risk active
717280158,0,3,3332,60,0.611,3,5,2976.0,36,0.01201944,6,Lower-risk active
714179658,0,1,1996,48,0.0,3,3,34516.0,36,0.6178637,9,Contacted but fragile
806637558,0,2,1539,40,0.0,5,5,1438.3,53,0.3173838,9,Lower-risk active
714828708,0,1,3656,88,0.0,3,4,16099.0,36,0.00059140084,1,Lower-risk active
711989358,0,2,3811,62,0.061,4,1,19595.0,36,0.003588472,5,Lower-risk active
720188508,0,2,4071,64,0.133,3,4,13193.0,25,0.0025218332,4,Lower-risk active
719528958,0,1,4134,71,0.184,3,3,8184.0,36,0.00069349736,1,Lower-risk active
713110908,0,6,1719,45,0.754,3,5,2607.0,13,0.01741543,7,Lower-risk active
721179708,0,2,4422,76,0.0,4,3,5758.0,37,0.020594927,7,Lower-risk active
716363658,0,2,3920,84,0.022,4,5,25873.0,36,0.0027799082,4,Lower-risk active
711443808,0,1,4068,53,0.615,6,1,2695.0,37,0.010512824,6,Lower-risk active
778952058,0,2,3435,56,0.072,4,5,20860.0,32,0.023604123,7,Lower-risk active
713642133,0,3,4558,60,0.554,6,3,1892.0,30,0.0041022096,5,Lower-risk active
778908783,0,3,1427,25,0.037,3,4,27751.0,33,0.16118826,8,Lower-risk active
778170633,0,2,3661,71,0.019,6,2,34516.0,38,0.0017605744,3,Lower-risk active
714670533,0,1,3069,62,0.102,3,5,24580.0,37,0.026553625,7,Lower-risk active
771833433,1,2,2063,48,0.0,3,4,29893.0,38,0.9581258,9,Contacted but fragile
772758783,0,1,3343,60,0.035,5,5,21165.0,33,0.0026727696,4,Lower-risk active
788959758,0,2,3451,59,0.061,3,1,9148.0,33,0.019706197,7,Lower-risk active
716878533,0,1,1425,33,0.172,4,1,10979.0,46,0.0037312098,5,Lower-risk active
713267133,0,1,3088,65,0.131,3,2,6519.0,33,0.0063696792,6,Lower-risk active
716263533,0,2,3166,72,0.583,3,2,2509.0,36,0.00093585113,2,Lower-risk active
719026383,0,1,3135,59,0.0,3,3,2664.0,36,0.026156258,7,Lower-risk active
821755233,0,5,3441,69,0.075,5,2,14999.0,28,0.0039788517,5,Lower-risk active
709683633,0,1,2914,67,0.092,4,2,10332.0,13,0.016108133,7,Lower-risk active
714318033,0,1,3321,57,0.16,5,4,10226.0,36,0.0053515695,5,Lower-risk active
828291858,1,3,2381,40,0.151,6,4,12050.0,34,0.90598387,9,Dormant high-risk
779647608,0,2,4199,92,0.0,5,2,26124.0,22,0.0007399057,1,Lower-risk active
787605558,0,2,3489,81,0.0,6,2,9816.0,31,0.0022042675,4,Lower-risk active
771534408,0,3,3897,74,0.855,4,3,2783.0,40,0.005482482,5,Lower-risk active
716219808,0,2,1742,41,0.0,5,3,15942.0,36,0.71739465,9,Contacted but fragile
715690908,0,3,3418,78,0.103,4,2,12222.0,39,0.00083654537,2,Lower-risk active
789125733,0,2,2114,53,0.35,4,4,4002.0,26,0.55515426,9,Contacted but fragile
717271983,0,3,3261,64,0.04,6,2,34516.0,53,0.0032400587,4,Lower-risk active
709695333,0,2,3577,82,0.166,3,4,10227.0,36,0.0008746414,2,Lower-risk active
712233183,0,3,3244,62,0.38,3,1,4265.0,34,0.010411433,6,Lower-risk active
716645883,0,2,4297,68,0.0,3,2,13867.0,36,0.00388451,5,Lower-risk active
711762408,0,1,4023,63,0.0,4,2,2243.0,34,0.0033893613,4,Lower-risk active
818305008,0,1,3978,89,0.122,6,3,11239.0,36,0.00033811992,1,Lower-risk active
788159433,0,1,3855,70,0.036,5,2,22558.0,45,0.0036425102,5,Lower-risk active
709104333,0,2,2687,64,0.026,5,4,34516.0,36,0.056532916,8,Lower-risk active
708112008,0,2,1661,35,0.045,4,3,23510.0,36,0.2906496,9,Lower-risk active
714731208,0,2,4050,58,0.868,6,2,1651.0,55,0.027855389,7,Lower-risk active
710006958,0,2,4755,69,0.092,6,2,8693.0,41,0.010226555,6,Lower-risk active
815062383,0,3,1914,33,0.262,3,1,4549.0,30,0.8174772,9,Dormant high-risk
778447908,0,1,4136,65,0.0,3,2,3558.0,33,0.0021327466,3,Lower-risk active
720725058,1,3,1375,33,0.0,1,4,7176.0,37,0.9610267,9,Dormant high-risk
803415183,0,3,4614,76,0.019,3,1,34516.0,38,0.0031764733,4,Lower-risk active
708582858,0,3,2958,63,0.0,3,4,18293.0,25,0.16053955,8,Lower-risk active
779833908,0,2,4095,67,0.075,6,1,18332.0,23,0.0019445664,3,Lower-risk active
818687958,0,3,4462,88,0.225,5,2,6383.0,43,0.0010235655,2,Lower-risk active
708714108,0,2,1894,49,0.187,5,3,13441.0,31,0.22434674,8,Lower-risk active
754872333,0,1,4740,88,0.0,3,3,20114.0,43,0.00096660655,2,Lower-risk active
718637208,0,2,1689,36,0.687,3,1,2019.0,43,0.09561866,8,Lower-risk active
816772908,0,1,4533,78,0.052,6,2,34516.0,33,0.00095232925,2,Lower-risk active
711935283,1,1,1427,36,0.0,3,4,1438.3,47,0.9143332,9,Contacted but fragile
716950758,1,3,1657,43,0.0,1,2,8017.0,36,0.94361436,9,Dormant high-risk
716497908,0,1,3698,65,0.0,3,2,8519.0,36,0.0030679784,4,Lower-risk active
809358708,0,2,3514,63,0.062,6,2,34516.0,33,0.006291896,6,Lower-risk active
716037708,0,3,3240,54,0.108,6,3,9474.0,39,0.16821261,8,Lower-risk active
717804783,0,3,4160,70,0.125,5,4,6587.0,27,0.00074802514,1,Lower-risk active
715338783,0,2,3018,80,0.0,4,2,2999.0,36,0.0038851923,5,Lower-risk active
779645658,0,1,3607,59,0.206,3,4,7154.0,32,0.005806142,5,Lower-risk active
787565433,0,2,1494,36,0.346,4,4,4039.0,43,0.119201876,8,Lower-risk active
717287883,0,2,1532,24,0.456,6,3,5516.0,46,0.17458905,8,Lower-risk active
715746633,0,1,4256,70,0.124,3,2,5577.0,54,0.004193171,5,Lower-risk active
720635883,0,3,2902,60,0.174,6,3,8628.0,24,0.014993197,7,Lower-risk active
710077008,0,3,3522,74,0.045,5,1,30137.0,33,0.0018071188,3,Lower-risk active
804437658,0,2,3413,66,0.22,4,1,9778.0,36,0.004395747,5,Lower-risk active
780000258,0,2,4172,84,0.0,4,5,20912.0,38,0.003063261,4,Lower-risk active
825785508,0,2,4890,64,0.071,3,2,14699.0,45,0.047702838,8,Lower-risk active
720252858,0,3,3396,63,0.0,6,2,10350.0,36,0.005046101,5,Lower-risk active
710017758,0,2,3784,67,0.0,5,3,11346.0,36,0.020004386,7,Lower-risk active
711750183,0,1,3640,56,0.084,4,3,15987.0,55,0.0079007335,6,Lower-risk active
718364283,0,2,3602,72,0.0,3,4,19711.0,30,0.005031688,5,Lower-risk active
711638658,0,1,2878,63,0.223,4,1,8650.0,25,0.0032440466,4,Lower-risk active
711046383,0,1,3542,60,0.038,5,1,34516.0,36,0.0017642338,3,Lower-risk active
720877083,0,1,3323,66,0.139,6,2,9748.0,36,0.0009711953,2,Lower-risk active
715662258,0,1,3777,75,0.839,3,2,2454.0,36,0.0005024375,1,Lower-risk active
715570533,1,2,1632,44,0.0,2,6,34516.0,35,0.9985,10,Contacted but fragile
758202858,0,2,3453,72,0.395,4,4,4255.0,40,0.0034236314,4,Lower-risk active
712872183,0,2,2464,92,0.418,4,2,3271.0,24,0.003459716,4,Lower-risk active
710014683,0,3,2807,65,0.208,3,2,3480.0,20,0.021002287,7,Lower-risk active
716934333,0,1,3556,68,0.185,3,4,13306.0,40,0.00661293,6,Lower-risk active
778523733,0,1,3625,73,0.0,6,2,13637.0,31,0.0013534249,2,Lower-risk active
716353083,0,2,4444,72,0.153,4,3,6733.0,29,0.0028388721,4,Lower-risk active
753642933,0,3,4293,83,0.5,3,0,2728.0,45,0.00038716858,1,Lower-risk active
708151008,0,1,2433,41,0.103,5,2,6250.0,41,0.16213255,8,Lower-risk active
789646158,0,1,3297,66,0.241,5,3,3653.0,33,0.0038748498,5,Lower-risk active
712423233,0,3,3752,71,0.06,4,1,22919.0,36,0.0022934254,4,Lower-risk active
719806233,0,2,2686,59,0.0,3,2,34516.0,20,0.38041443,9,Lower-risk active
786509358,0,1,2051,36,0.424,3,4,4198.0,38,0.004436098,5,Lower-risk active
711502908,0,2,3550,68,0.0,6,2,7532.0,39,0.0050303037,5,Lower-risk active
748617858,0,2,2968,65,0.371,4,3,4587.0,28,0.0051802928,5,Lower-risk active
721532583,1,3,1995,39,0.177,5,4,12250.0,36,0.3459735,9,Lower-risk active
789244308,0,1,3986,64,0.107,6,4,17753.0,41,0.0014506626,3,Lower-risk active
709330383,0,3,3283,74,0.163,4,3,12535.0,19,0.0013209091,2,Lower-risk active
719136183,0,1,3410,69,0.408,6,3,3541.0,38,0.0008819149,2,Lower-risk active
716939358,0,3,4632,67,0.0,6,4,14622.0,33,0.067961104,8,Lower-risk active
778155558,0,1,3560,71,0.0,3,2,23973.0,38,0.0019058515,3,Lower-risk active
713461533,0,2,3042,73,0.045,4,1,29200.0,38,0.0011475441,2,Lower-risk active
803776533,0,3,2118,52,0.0,3,2,10077.0,41,0.9419431,9,Dormant high-risk
714857508,0,2,3939,69,0.205,5,4,8667.0,36,0.003993517,5,Lower-risk active
720348933,0,3,3060,60,0.059,4,4,12871.0,31,0.01026947,6,Lower-risk active
721158108,0,2,3982,72,0.0,3,4,2346.0,30,0.01688468,7,Lower-risk active
789043008,0,2,2058,70,0.0,4,4,9919.0,43,0.2534647,8,Lower-risk active
713362158,0,1,3519,70,0.0,4,4,17087.0,33,0.002335837,4,Lower-risk active
712623258,1,3,2272,42,0.457,2,3,5505.0,36,0.9984053,10,Dormant high-risk
708494583,0,1,3731,53,0.0,4,3,1902.0,36,0.053837936,8,Lower-risk active
718394658,0,1,2366,62,0.579,3,1,4254.0,22,0.021689357,7,Lower-risk active
719398158,0,1,3912,76,0.191,6,3,9854.0,39,0.0005630514,1,Lower-risk active
711885258,0,3,2078,42,0.128,5,4,7711.0,31,0.4734445,9,Lower-risk active
789161358,0,1,2666,46,0.783,3,4,3213.0,19,0.012459031,6,Lower-risk active
787581858,0,2,3612,59,0.468,3,4,3132.0,37,0.021900756,7,Lower-risk active
779198133,0,3,3530,61,0.209,3,2,9977.0,33,0.008277342,6,Lower-risk active
708314808,0,1,1570,40,0.246,5,3,5659.0,41,0.026688559,7,Lower-risk active
720508233,1,4,1898,42,0.0,3,4,17161.0,42,0.9804098,10,Dormant high-risk
717134058,0,1,4028,81,0.225,5,2,5018.0,36,0.00031319365,1,Lower-risk active
783366483,0,3,3242,74,0.093,4,3,11474.0,38,0.009855671,6,Lower-risk active
715412583,0,1,3815,65,0.182,6,4,7925.0,36,0.00097536395,2,Lower-risk active
719562108,0,3,2671,67,0.129,6,3,12793.0,20,0.0020082996,3,Lower-risk active
754457883,0,2,1876,35,0.0,4,2,4834.0,42,0.08202615,8,Lower-risk active
742552683,0,2,4208,86,0.478,6,5,1438.3,31,0.0014836341,3,Lower-risk active
711455133,0,3,2481,42,0.142,5,3,12948.0,36,0.116130374,8,Lower-risk active
716387733,1,4,1693,25,0.262,1,5,5662.0,36,0.98345816,10,Dormant high-risk
772571508,0,1,2311,43,0.0,4,0,2799.0,24,0.7575379,9,Lower-risk active
718815108,0,3,3420,81,0.218,3,1,6030.0,38,0.0010906174,2,Lower-risk active
719266158,0,3,3434,65,0.2,5,1,6779.0,35,0.006391382,6,Lower-risk active
720708183,0,1,4758,83,0.081,5,1,15248.0,36,0.000862383,2,Lower-risk active
767523933,0,1,3938,69,0.0,4,0,15583.0,45,0.00038055438,1,Lower-risk active
797466033,0,2,2880,69,0.681,3,3,2576.0,26,0.012107091,6,Lower-risk active
771886233,0,3,1941,51,0.043,6,5,25270.0,37,0.009620845,6,Lower-risk active
712612233,0,3,2067,59,0.082,3,3,8717.0,22,0.112753466,8,Lower-risk active
716516208,0,2,3748,64,0.0,4,3,1438.3,36,0.0046185274,5,Lower-risk active
709950858,0,2,3458,71,0.068,4,1,33755.0,35,0.0013317512,2,Lower-risk active
779882508,0,3,3364,69,0.0,5,4,7282.0,37,0.0053312774,5,Lower-risk active
717472833,0,3,4253,73,0.098,6,5,7260.0,32,0.0027923577,4,Lower-risk active
712665633,0,1,3472,51,0.144,6,4,12952.0,30,0.16522133,8,Lower-risk active
709562358,0,1,4456,79,0.298,6,5,5353.0,43,0.0007346982,1,Lower-risk active
715391433,0,4,2143,41,0.133,5,4,11741.0,33,0.2046849,8,Lower-risk active
708722583,0,3,3024,64,0.635,5,1,2609.0,36,0.008057745,6,Lower-risk active
720452508,0,3,3848,74,0.0,4,1,11167.0,37,0.0036809442,5,Lower-risk active
714566958,0,2,2291,40,0.068,4,5,20882.0,36,0.67672557,9,Contacted but fragile
816084333,0,2,3260,63,0.036,5,2,34516.0,37,0.0024012693,4,Lower-risk active
806179683,0,3,4433,68,0.666,5,2,3071.0,56,0.0096510425,6,Lower-risk active
806244183,0,1,4544,84,0.0,5,4,2267.0,34,0.0019942133,3,Lower-risk active
787999533,0,2,3595,68,0.38,4,2,6617.0,44,0.019387268,7,Lower-risk active
718358808,0,3,3758,61,0.0,5,5,3276.0,50,0.056330264,8,Lower-risk active
718474683,0,3,3092,67,0.212,3,2,10097.0,24,0.0009584219,2,Lower-risk active
716908158,0,2,3299,64,0.305,6,1,8260.0,36,0.039591867,7,Lower-risk active
713984208,0,2,4029,72,0.151,5,1,5776.0,33,0.003450538,4,Lower-risk active
713013483,0,3,3754,58,0.636,5,3,1438.3,36,0.051019836,8,Lower-risk active
754599558,0,3,3825,70,0.278,5,1,7207.0,33,0.0026025106,4,Lower-risk active
788739633,1,1,2136,40,0.113,3,4,2106.0,16,0.8993436,9,Contacted but fragile
712411908,0,2,4071,67,0.0,4,5,21158.0,34,0.00407717,5,Lower-risk active
717538683,0,2,3204,64,0.049,3,2,22906.0,36,0.006452256,6,Lower-risk active
709447908,0,3,3281,63,0.872,4,4,2648.0,33,0.0128962435,7,Lower-risk active
816834933,0,2,2652,64,0.022,6,2,30702.0,29,0.018243954,7,Lower-risk active
718963158,0,3,3230,64,0.0,5,1,34516.0,40,0.037655994,7,Lower-risk active
714358008,0,1,4659,72,0.0,3,3,17054.0,36,0.0020010094,3,Lower-risk active
720758808,1,1,1995,54,0.0,5,5,16317.0,18,0.72704655,9,Contacted but fragile
708255633,0,2,3240,65,0.455,3,4,3761.0,27,0.0081825955,6,Lower-risk active
716101308,0,3,4251,60,0.0,6,4,2173.0,35,0.12863547,8,Lower-risk active
715986258,0,3,4037,68,0.106,3,2,15845.0,41,0.009921981,6,Lower-risk active
715858008,1,3,1224,31,0.312,2,3,8061.0,39,0.98607546,10,Dormant high-risk
806226933,0,1,3660,59,0.0,6,1,34516.0,32,0.005018961,5,Lower-risk active
708361833,0,2,3650,80,0.0,3,3,19430.0,36,0.007592633,6,Lower-risk active
778422933,0,2,3323,56,0.051,4,2,19127.0,22,0.021329101,7,Lower-risk active
708957183,0,1,2198,41,0.929,3,0,2708.0,36,0.2671501,9,Lower-risk active
718000383,0,3,4274,64,0.049,3,4,23566.0,51,0.006221151,6,Lower-risk active
714466458,0,3,3400,76,0.839,4,2,2532.0,35,0.0010830485,2,Lower-risk active
719608308,0,2,2927,73,0.256,3,3,9829.0,29,0.020375138,7,Lower-risk active
792995808,0,4,3474,67,0.234,5,5,7226.0,51,0.004505344,5,Lower-risk active
716211258,0,5,1966,43,0.0,6,4,4072.0,49,0.6781131,9,Dormant high-risk
779289033,0,1,3328,61,0.082,4,5,21646.0,28,0.00065474276,1,Lower-risk active
719356008,0,3,4548,69,0.0,4,4,1438.3,36,0.008393147,6,Lower-risk active
718503108,0,3,3792,77,0.142,3,1,14046.0,26,0.0017789613,3,Lower-risk active
779661033,0,2,3503,66,0.043,5,3,25620.0,32,0.004778738,5,Lower-risk active
813053733,1,3,3029,49,0.008,3,4,34516.0,48,0.9821807,10,Dormant high-risk
718354683,0,3,3646,77,0.057,6,3,21358.0,45,0.00082496746,1,Lower-risk active
720529308,1,3,1805,46,0.0,5,1,1856.0,48,0.5342929,9,Lower-risk active
787578183,0,3,3204,68,0.0,5,2,1438.3,28,0.007121405,6,Lower-risk active
737952333,0,1,3435,65,0.0,3,5,2586.0,56,0.020749526,7,Lower-risk active
779498058,0,3,2006,34,0.388,5,3,3281.0,21,0.14478184,8,Lower-risk active
799707858,0,1,3584,57,0.281,6,2,7115.0,42,0.002864455,4,Lower-risk active
719543208,0,3,3789,72,0.064,5,3,13220.0,36,0.0032034104,4,Lower-risk active
797743233,0,2,4542,77,0.144,3,3,5996.0,39,0.0044845617,5,Lower-risk active
710658483,1,3,2098,46,0.239,2,6,9080.0,34,0.99398345,10,Dormant high-risk
715399908,0,3,4175,67,0.194,5,5,7563.0,45,0.006322038,6,Lower-risk active
710288883,0,1,5054,73,0.189,4,5,8749.0,32,0.0013915084,3,Lower-risk active
719912808,0,3,4288,72,0.0,3,4,14973.0,39,0.0049509564,5,Lower-risk active
720247158,0,3,3787,68,0.084,6,2,7108.0,36,0.0017659998,3,Lower-risk active
718672233,0,2,3395,63,0.054,3,2,23007.0,38,0.009439726,6,Lower-risk active
789593058,0,2,3311,84,0.042,3,3,24248.0,39,0.0013019274,2,Lower-risk active
710278458,1,3,1643,43,0.217,4,3,11617.0,43,0.8443414,9,Dormant high-risk
714467733,0,2,4178,69,0.057,3,3,30428.0,36,0.0021177481,3,Lower-risk active
803026008,0,6,3463,65,0.213,3,2,6805.0,42,0.004502618,5,Lower-risk active
772000533,0,3,1809,23,0.078,4,2,14257.0,48,0.26918793,9,Lower-risk active
811035483,1,4,1641,35,0.0,2,5,34516.0,42,0.99183404,10,Dormant high-risk
715480983,0,2,3403,68,0.156,5,3,5719.0,36,0.010199147,6,Lower-risk active
819997983,0,1,1453,26,0.196,6,0,9517.0,48,0.0002896125,1,Lower-risk active
807593058,1,2,2003,29,0.0,3,4,5317.0,36,0.98695123,10,Contacted but fragile
720437358,0,1,3596,69,0.912,5,2,2526.0,32,0.001440285,3,Lower-risk active
719465733,0,3,4458,63,0.0,6,3,2971.0,44,0.079133585,8,Lower-risk active
711978858,0,3,4422,70,0.132,6,2,6834.0,49,0.0037684184,5,Lower-risk active
814364808,0,3,2624,46,0.334,5,1,3002.0,31,0.27979,9,Lower-risk active
788820933,0,2,3511,73,0.083,3,2,16727.0,42,0.0009662704,2,Lower-risk active
713316558,0,2,3776,70,0.0,3,2,4573.0,29,0.0027424556,4,Lower-risk active
779856483,0,1,3368,69,0.0,4,2,15410.0,22,0.0030366222,4,Lower-risk active
717085983,0,2,4312,84,0.763,6,3,3299.0,25,0.0034770458,4,Lower-risk active
788030208,1,2,1904,42,0.187,1,3,13453.0,33,0.99155265,10,Contacted but fragile
709914858,0,1,5169,84,0.268,4,2,6362.0,36,0.0010837023,2,Lower-risk active
716111808,0,3,1723,28,0.751,5,1,2679.0,49,0.057342246,8,Lower-risk active
708618933,0,3,3259,80,0.469,6,2,4369.0,13,0.0005211565,1,Lower-risk active
720446508,0,3,2681,57,0.603,5,2,1721.0,36,0.54082054,9,Lower-risk active
756488883,0,2,2040,65,0.737,6,2,2196.0,34,0.0123400455,6,Lower-risk active
708414033,0,3,3730,66,0.405,6,3,2845.0,38,0.002483452,4,Lower-risk active
756727233,0,2,4895,66,0.056,3,4,21144.0,42,0.03559876,7,Lower-risk active
720379533,1,3,2066,37,0.0,1,4,3952.0,36,0.9978123,10,Dormant high-risk
720340383,0,2,4034,82,0.578,4,2,3518.0,25,0.0011711963,2,Lower-risk active
771453033,0,1,3170,57,0.074,5,2,17343.0,35,0.002793933,4,Lower-risk active
708747708,0,1,2512,56,0.0,4,2,3498.0,33,0.016730884,7,Lower-risk active
